% isAttack normal:	2667
% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,8-10,18,27-weka.filters.unsupervised.attribute.Remove'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {normal,highrate,lowrate}

@data
SF,946,1974,1974,0,100,normal
SF,946,3265,3265,0,94,normal
SF,946,2275,2275,0,100,normal
OTH,66,5666,5666,0,51,normal
OTH,66,2553,2553,0,39,normal
OTH,66,2979,2979,0,50,normal
S1,286,3052,3052,0.44,100,normal
OTH,78,3130,3130,0,94,normal
SF,946,2079,2079,0,100,normal
SF,946,3369,3369,0,100,normal
SF,946,4044,4044,0,100,normal
OTH,66,5845,5845,0,42,normal
SF,946,1950,1950,0,91,normal
SF,946,460,460,0,100,normal
SF,946,2066,2066,0,100,normal
OTH,66,4954,4954,0,51,normal
SF,946,4046,4046,0,100,normal
OTH,66,4151,4151,0,88,normal
SF,946,3221,3221,0,98,normal
OTH,66,1948,1948,0,46,normal
SF,946,1853,1853,0,100,normal
SF,946,2094,2094,0,100,normal
SF,946,1953,1953,0,97,normal
SF,946,4008,4008,0,100,normal
SF,946,3335,3335,0,100,normal
S2,734,2373,2373,0.3,100,normal
SF,880,3072,3072,0,65,normal
OTH,66,4967,4967,0,52,normal
OTH,66,2871,2871,0,48,normal
OTH,66,3625,3625,0,42,normal
SF,946,3718,3718,0,100,normal
SF,946,2858,2858,0,100,normal
SF,946,2172,2172,0,98,normal
OTH,66,3547,3547,0,53,normal
SF,946,45,45,0,45,normal
OTH,66,5119,5119,0,44,normal
SF,946,2678,2678,0,95,normal
SF,946,3927,3927,0,100,normal
OTH,66,5257,5257,0,33,normal
OTH,66,3790,3790,0,100,normal
OTH,66,2946,2946,0,55,normal
OTH,78,1570,1570,0,100,normal
OTH,66,4116,4116,0,100,normal
SF,946,1454,1454,0,100,normal
SF,946,2721,2721,0,100,normal
SF,946,2150,2150,0,100,normal
SF,946,2134,2134,0,100,normal
S2,352,2905,2905,0.42,100,normal
OTH,66,6035,6035,0,36,normal
SF,946,1235,1235,0,100,normal
SF,946,2557,2557,0,100,normal
OTH,66,5106,5106,0,46,normal
OTH,66,2797,2797,0,50,normal
OTH,66,4983,4983,0,46,normal
OTH,66,3102,3102,0,46,normal
SF,946,2091,2091,0,100,normal
SF,946,3515,3515,0,100,normal
OTH,66,3727,3727,0,52,normal
OTH,78,1865,1865,0,100,normal
SF,946,4123,4123,0,100,normal
OTH,66,3226,3226,0,47,normal
OTH,66,3307,3307,0,44,normal
OTH,66,2650,2650,0,47,normal
OTH,66,5893,5893,0,42,normal
OTH,78,5898,5898,0,45,normal
SF,946,2336,2336,0,100,normal
OTH,78,3933,3933,0,9,normal
OTH,66,6327,6327,0,11,normal
SF,946,1996,1996,0,100,normal
SF,946,1879,1879,0,100,normal
OTH,146,4916,4916,0,48,normal
S1,286,2000,2000,0.17,100,normal
OTH,66,2900,2900,0,43,normal
SF,946,1994,1994,0,100,normal
SF,1024,3066,3066,0,71,normal
OTH,66,5825,5825,0,45,normal
OTH,66,5183,5183,0,51,normal
SF,946,1956,1956,0,100,normal
RSTR,946,3014,3014,0.43,100,normal
OTH,66,5925,5925,0,45,normal
SF,946,1920,1920,0,96,normal
SF,946,2171,2171,0,100,normal
OTH,66,4417,4417,0,43,normal
OTH,66,4902,4902,0,45,normal
OTH,66,2594,2594,0,71,normal
OTH,146,4937,4937,0,60,normal
SF,946,2138,2138,0,100,normal
OTH,66,2708,2708,0,46,normal
SF,946,3294,3294,0,70,normal
OTH,66,5071,5071,0,48,normal
OTH,78,5722,5722,0,48,normal
OTH,66,2974,2974,0,43,normal
OTH,146,5144,5144,0,47,normal
SF,946,4142,4142,0,100,normal
S3,880,2008,2008,0.17,100,normal
OTH,66,3356,3356,0,51,normal
SF,1012,1569,1569,0,100,normal
SF,946,2140,2140,0,100,normal
SF,946,2269,2269,0,100,normal
OTH,66,5264,5264,0,90,normal
OTH,146,5047,5047,0,51,normal
OTH,66,3406,3406,0,52,normal
SF,946,2821,2821,0,100,normal
SF,946,2441,2441,0,100,normal
SF,946,2091,2091,0,100,normal
SF,880,2191,2191,0,100,normal
SF,946,2970,2970,0,100,normal
OTH,66,5260,5260,0,88,normal
SF,946,2509,2509,0,94,normal
SF,946,2229,2229,0,100,normal
SF,946,4047,4047,0,100,normal
OTH,146,2846,2846,0,78,normal
SF,946,3254,3254,0,75,normal
OTH,66,2897,2897,0,21,normal
SF,946,2072,2072,0,100,normal
SF,1120,1868,1868,0,99,normal
SF,946,2968,2968,0,100,normal
SF,946,1964,1964,0,100,normal
SF,946,2206,2206,0,100,normal
OTH,66,3240,3240,0,36,normal
SF,1120,1850,1850,0,94,normal
OTH,66,4899,4899,0,43,normal
SF,946,2262,2262,0,100,normal
OTH,66,3021,3021,0,30,normal
OTH,66,4693,4693,0,54,normal
SF,1024,2109,2109,0,99,normal
SF,946,988,988,0,100,normal
SF,946,591,591,0,100,normal
SF,946,2180,2180,0,98,normal
SF,880,3321,3321,0,70,normal
SF,946,1853,1853,0,98,normal
OTH,66,2756,2756,0,49,normal
SF,946,3823,3823,0,50,normal
SF,946,4028,4028,0,100,normal
SF,946,3021,3021,0,100,normal
SF,946,2076,2076,0,100,normal
OTH,66,3052,3052,0,79,normal
OTH,66,5845,5845,0,52,normal
SF,1042,1712,1712,0,100,normal
SF,946,1910,1910,0,92,normal
OTH,66,4787,4787,0,45,normal
SF,946,2949,2949,0,100,normal
OTH,66,2910,2910,0,47,normal
OTH,66,5170,5170,0,40,normal
OTH,78,5964,5964,0,39,normal
OTH,66,2877,2877,0,38,normal
OTH,66,3499,3499,0,43,normal
SF,880,2863,2863,0,35,normal
SF,946,1956,1956,0,100,normal
SF,880,5915,5915,0,51,normal
SF,946,2685,2685,0,100,normal
SF,946,2115,2115,0,100,normal
OTH,66,3265,3265,0,40,normal
SF,946,589,589,0,100,normal
SF,880,3115,3115,0,85,normal
OTH,66,5064,5064,0,27,normal
SF,946,2062,2062,0,90,normal
OTH,66,5610,5610,0,38,normal
SF,946,4049,4049,0,100,normal
OTH,66,3023,3023,0,53,normal
SF,946,1856,1856,0,100,normal
SF,946,3682,3682,0,100,normal
SF,946,74,74,0,74,normal
SF,880,1834,1834,0,100,normal
OTH,66,2950,2950,0,46,normal
OTH,66,3487,3487,0,57,normal
SF,946,1837,1837,0,100,normal
S3,880,3434,3434,0.47,100,normal
SF,1120,2154,2154,0,100,normal
SF,946,2149,2149,0,100,normal
SF,946,1205,1205,0,100,normal
OTH,146,3550,3550,0,53,normal
OTH,66,3554,3554,0,49,normal
S2,418,2289,2289,0.27,100,normal
OTH,66,3212,3212,0,43,normal
OTH,66,2828,2828,0,49,normal
OTH,66,4720,4720,0,55,normal
SF,946,3504,3504,0,100,normal
SF,946,563,563,0,97,normal
SF,946,2168,2168,0,100,normal
OTH,66,2939,2939,0,41,normal
OTH,66,5158,5158,0,55,normal
OTH,66,3332,3332,0,48,normal
SF,946,3899,3899,0,100,normal
SF,946,4081,4081,0,100,normal
SF,946,1856,1856,0,100,normal
SF,946,2616,2616,0,100,normal
SF,946,1662,1662,0,100,normal
OTH,66,2647,2647,0,47,normal
SF,946,456,456,0,100,normal
OTH,78,5650,5650,0,50,normal
SF,880,1887,1887,0,100,normal
OTH,66,3306,3306,0,55,normal
OTH,66,3499,3499,0,52,normal
OTH,66,3660,3660,0,41,normal
OTH,66,3194,3194,0,45,normal
OTH,66,3714,3714,0,91,normal
OTH,66,5925,5925,0,54,normal
SF,946,2297,2297,0,100,normal
SF,946,3021,3021,0,100,normal
OTH,66,3478,3478,0,40,normal
OTH,66,5751,5751,0,47,normal
OTH,66,3193,3193,0,46,normal
OTH,66,6027,6027,0,40,normal
SF,946,2300,2300,0,100,normal
SF,880,3162,3162,0,100,normal
SF,946,2217,2217,0,100,normal
OTH,66,3785,3785,0,45,normal
SF,880,2519,2519,0,100,normal
SF,1024,3044,3044,0,79,normal
OTH,66,3564,3564,0,54,normal
SF,946,2033,2033,0,100,normal
S3,550,3514,3514,0.49,100,normal
S3,892,3199,3199,0.46,100,normal
OTH,66,5719,5719,0,52,normal
SF,946,1469,1469,0,100,normal
OTH,146,2814,2814,0,66,normal
OTH,66,6244,6244,0,47,normal
SF,946,2116,2116,0,100,normal
OTH,66,3294,3294,0,44,normal
OTH,66,3019,3019,0,40,normal
SF,946,3892,3892,0,100,normal
OTH,66,4871,4871,0,54,normal
SF,814,5787,5787,0,55,normal
SF,946,1239,1239,0,100,normal
OTH,66,4783,4783,0,41,normal
SF,946,2046,2046,0,100,normal
OTH,66,5312,5312,0,70,normal
SF,946,2560,2560,0,100,normal
SF,946,1731,1731,0,100,normal
SF,946,4033,4033,0,100,normal
SF,946,266,266,0,100,normal
SF,946,2277,2277,0,100,normal
OTH,66,3172,3172,0,49,normal
SF,430,3064,3064,0,82,normal
SF,946,2224,2224,0,100,normal
SF,946,1533,1533,0,95,normal
SF,880,2234,2234,0,100,normal
SF,1024,3329,3329,0,92,normal
SF,946,1742,1742,0,100,normal
OTH,66,4118,4118,0,65,normal
OTH,66,4621,4621,0,42,normal
OTH,66,3830,3830,0,41,normal
SF,946,2078,2078,0,88,normal
OTH,66,4139,4139,0,88,normal
OTH,66,5060,5060,0,47,normal
S3,748,2932,2932,0.43,100,normal
OTH,66,3876,3876,0,54,normal
SF,946,1060,1060,0,100,normal
SF,946,1939,1939,0,100,normal
S2,734,3462,3462,0.48,100,normal
SF,946,1915,1915,0,100,normal
OTH,66,4952,4952,0,44,normal
SF,1024,3029,3029,0,91,normal
OTH,78,2407,2407,0,85,normal
OTH,66,2382,2382,0,85,normal
SF,946,2141,2141,0,100,normal
OTH,66,4081,4081,0,99,normal
SF,946,2449,2449,0,100,normal
OTH,66,5868,5868,0,50,normal
OTH,66,3335,3335,0,45,normal
SF,946,2525,2525,0,100,normal
SF,946,2316,2316,0,100,normal
SF,880,4030,4030,0,100,normal
OTH,66,4505,4505,0,47,normal
OTH,66,6144,6144,0,52,normal
SF,946,2566,2566,0,100,normal
SF,946,3347,3347,0,100,normal
OTH,66,3702,3702,0,91,normal
OTH,78,5891,5891,0,46,normal
SF,946,1192,1192,0,100,normal
SF,946,518,518,0,97,normal
SF,946,2440,2440,0,100,normal
OTH,66,4052,4052,0,32,normal
SF,946,4010,4010,0,98,normal
SF,946,2699,2699,0,100,normal
OTH,66,4154,4154,0,88,normal
SF,946,2142,2142,0,100,normal
SF,946,3882,3882,0,100,normal
OTH,66,5671,5671,0,17,normal
OTH,66,1890,1890,0,46,normal
SF,946,3872,3872,0,75,normal
SF,946,972,972,0,100,normal
SF,946,1509,1509,0,100,normal
SF,946,3990,3990,0,100,normal
OTH,66,2920,2920,0,53,normal
SF,946,2364,2364,0,100,normal
SF,946,1462,1462,0,100,normal
SF,946,2167,2167,0,100,normal
SF,946,1152,1152,0,100,normal
SF,946,2151,2151,0,100,normal
SF,946,2485,2485,0,100,normal
SF,880,2158,2158,0,86,normal
OTH,66,2734,2734,0,51,normal
OTH,66,5880,5880,0,55,normal
SF,880,1943,1943,0,100,normal
SF,946,2102,2102,0,100,normal
OTH,66,5517,5517,0,100,normal
OTH,146,2586,2586,0,69,normal
OTH,66,3586,3586,0,59,normal
SF,946,1881,1881,0,100,normal
SF,946,4000,4000,0,98,normal
SF,1120,2065,2065,0,100,normal
SF,946,1877,1877,0,100,normal
OTH,66,3832,3832,0,31,normal
OTH,66,3361,3361,0,49,normal
OTH,146,4296,4296,0,46,normal
SF,946,3517,3517,0,100,normal
OTH,66,1883,1883,0,39,normal
OTH,66,5163,5163,0,42,normal
OTH,66,4487,4487,0,49,normal
OTH,66,3157,3157,0,40,normal
SF,1024,3014,3014,0,55,normal
OTH,66,3988,3988,0,48,normal
SF,946,2202,2202,0,100,normal
OTH,66,5315,5315,0,73,normal
SF,946,502,502,0,97,normal
SF,946,3874,3874,0,100,normal
OTH,66,4496,4496,0,47,normal
OTH,66,2721,2721,0,46,normal
SF,946,2101,2101,0,100,normal
SF,946,2700,2700,0,78,normal
SF,946,2108,2108,0,100,normal
SF,946,1112,1112,0,100,normal
SF,946,3953,3953,0,100,normal
OTH,66,2731,2731,0,48,normal
SF,1024,3068,3068,0,69,normal
SF,880,2995,2995,0,100,normal
SF,946,2815,2815,0,100,normal
SF,946,3883,3883,0,100,normal
SF,946,2161,2161,0,100,normal
SF,946,3211,3211,0,96,normal
SF,946,2394,2394,0,100,normal
SF,946,1303,1303,0,100,normal
SF,946,2453,2453,0,100,normal
SF,1120,2077,2077,0,100,normal
SF,946,2223,2223,0,100,normal
OTH,66,3248,3248,0,44,normal
OTH,66,3355,3355,0,52,normal
SF,1012,3259,3259,0,92,normal
OTH,78,3574,3574,0,67,normal
SF,946,1929,1929,0,59,normal
OTH,66,3118,3118,0,30,normal
SF,946,1883,1883,0,99,normal
SF,946,3937,3937,0,42,normal
OTH,66,3019,3019,0,39,normal
S2,1024,2184,2184,0.24,100,normal
SF,946,1922,1922,0,100,normal
OTH,66,4102,4102,0,62,normal
SF,946,2642,2642,0,100,normal
OTH,66,5039,5039,0,47,normal
OTH,66,4673,4673,0,53,normal
SF,946,591,591,0,100,normal
SF,946,3097,3097,0,100,normal
SF,946,2325,2325,0,58,normal
S3,1024,3123,3123,0.44,100,normal
OTH,66,4980,4980,0,38,normal
OTH,66,2113,2113,0,51,normal
OTH,66,3064,3064,0,83,normal
OTH,66,5636,5636,0,40,normal
SF,946,2229,2229,0,100,normal
SF,946,2191,2191,0,98,normal
OTH,66,2917,2917,0,47,normal
SF,946,2520,2520,0,100,normal
SF,946,2541,2541,0,100,normal
OTH,66,4943,4943,0,43,normal
OTH,66,2918,2918,0,48,normal
SF,880,2091,2091,0,100,normal
OTH,66,4182,4182,0,45,normal
SF,1120,2259,2259,0,100,normal
SF,946,2614,2614,0,100,normal
OTH,66,4497,4497,0,47,normal
SF,946,3168,3168,0,100,normal
SF,958,2435,2435,0,86,normal
SF,946,2706,2706,0,89,normal
OTH,66,2824,2824,0,50,normal
SF,946,636,636,0,100,normal
S1,74,2688,2688,0.38,100,normal
OTH,66,3160,3160,0,47,normal
OTH,66,5842,5842,0,50,normal
SF,946,3181,3181,0,100,normal
OTH,66,2962,2962,0,46,normal
SF,946,2569,2569,0,100,normal
SF,946,2003,2003,0,100,normal
OTH,66,3337,3337,0,74,normal
SF,946,3051,3051,0,98,normal
OTH,146,2831,2831,0,68,normal
OTH,66,2529,2529,0,44,normal
SF,946,4042,4042,0,100,normal
SF,1024,3084,3084,0,90,normal
OTH,66,3402,3402,0,51,normal
SF,946,2353,2353,0,88,normal
SF,946,3452,3452,0,65,normal
OTH,66,5952,5952,0,50,normal
SF,880,2246,2246,0,100,normal
SF,946,3876,3876,0,100,normal
SF,946,1344,1344,0,100,normal
SF,946,2549,2549,0,100,normal
SF,946,1932,1932,0,100,normal
SF,946,3944,3944,0,100,normal
SF,946,2182,2182,0,98,normal
OTH,66,3272,3272,0,49,normal
OTH,66,4674,4674,0,53,normal
OTH,66,5914,5914,0,44,normal
OTH,66,3498,3498,0,51,normal
SF,880,566,566,0,97,normal
SF,946,2435,2435,0,98,normal
OTH,146,5678,5678,0,21,normal
OTH,66,2884,2884,0,42,normal
SF,946,3338,3338,0,91,normal
SF,946,1747,1747,0,100,normal
SF,946,3372,3372,0,100,normal
OTH,66,2671,2671,0,52,normal
OTH,66,1495,1495,0,69,normal
OTH,66,3291,3291,0,44,normal
OTH,66,3153,3153,0,56,normal
SF,946,2218,2218,0,100,normal
OTH,66,2999,2999,0,49,normal
SF,946,2386,2386,0,100,normal
OTH,66,3159,3159,0,57,normal
OTH,66,5058,5058,0,42,normal
OTH,66,3525,3525,0,48,normal
OTH,66,4960,4960,0,38,normal
SF,946,3083,3083,0,100,normal
OTH,66,2840,2840,0,55,normal
SF,1024,3178,3178,0,87,normal
SF,946,1969,1969,0,100,normal
OTH,66,5129,5129,0,69,normal
OTH,66,3283,3283,0,46,normal
SF,1120,1512,1512,0,100,normal
OTH,66,5246,5246,0,72,normal
OTH,66,3287,3287,0,34,normal
OTH,66,3905,3905,0,80,normal
OTH,66,3849,3849,0,45,normal
SF,946,1998,1998,0,100,normal
OTH,66,2729,2729,0,48,normal
OTH,146,4862,4862,0,46,normal
OTH,66,2700,2700,0,45,normal
SF,946,2211,2211,0,100,normal
SF,946,5668,5668,0,72,normal
S1,74,2677,2677,0.38,100,normal
SF,946,467,467,0,100,normal
OTH,66,5364,5364,0,96,normal
OTH,78,3393,3393,0,99,normal
SF,946,2081,2081,0,88,normal
SF,946,1835,1835,0,100,normal
OTH,66,2985,2985,0,71,normal
SF,946,3886,3886,0,100,normal
OTH,66,2344,2344,0,68,normal
SF,946,2150,2150,0,100,normal
SF,1020,1444,1444,0,100,normal
SF,946,3513,3513,0,100,normal
OTH,66,2431,2431,0,52,normal
SF,946,2109,2109,0,100,normal
OTH,66,5880,5880,0,48,normal
SF,946,2435,2435,0,100,normal
OTH,146,4911,4911,0,48,normal
SF,1012,2266,2266,0,100,normal
SF,982,1655,1655,0,100,normal
OTH,66,4961,4961,0,54,normal
OTH,66,3057,3057,0,55,normal
SF,946,3010,3010,0,100,normal
OTH,66,2670,2670,0,50,normal
OTH,66,4837,4837,0,57,normal
SF,946,1749,1749,0,100,normal
OTH,66,3397,3397,0,46,normal
OTH,146,5154,5154,0,51,normal
OTH,66,5787,5787,0,13,normal
OTH,78,5743,5743,0,65,normal
SF,946,899,899,0,99,normal
SF,1024,2726,2726,0,72,normal
SF,946,1019,1019,0,100,normal
SF,946,3346,3346,0,93,normal
SF,352,3172,3172,0,87,normal
SF,946,2913,2913,0,98,normal
SF,946,3296,3296,0,100,normal
SF,946,3533,3533,0,100,normal
OTH,146,2498,2498,0,37,normal
SF,946,2255,2255,0,100,normal
SF,946,2205,2205,0,100,normal
SF,946,2149,2149,0,100,normal
SF,946,1429,1429,0,100,normal
SF,946,2860,2860,0,100,normal
OTH,66,5778,5778,0,43,normal
OTH,66,4955,4955,0,57,normal
SF,946,2243,2243,0,100,normal
OTH,66,3140,3140,0,39,normal
OTH,78,5813,5813,0,50,normal
S3,880,1674,1674,0.05,100,normal
SF,1024,3832,3832,0,54,normal
OTH,66,4935,4935,0,45,normal
SF,946,3062,3062,0,24,normal
OTH,78,5701,5701,0,45,normal
SF,946,2599,2599,0,100,normal
SF,946,2968,2968,0,63,normal
SF,880,3348,3348,0,93,normal
S1,218,2462,2462,0.32,100,normal
OTH,66,3430,3430,0,47,normal
OTH,66,3142,3142,0,50,normal
OTH,66,4051,4051,0,99,normal
OTH,78,5515,5515,0,81,normal
SF,946,1939,1939,0,100,normal
OTH,66,3286,3286,0,69,normal
SF,946,3042,3042,0,88,normal
OTH,66,3483,3483,0,60,normal
OTH,66,3201,3201,0,49,normal
OTH,78,4813,4813,0,44,normal
OTH,146,2521,2521,0,44,normal
OTH,66,2494,2494,0,34,normal
SF,946,2222,2222,0,100,normal
OTH,146,2618,2618,0,41,normal
SF,1120,2613,2613,0,100,normal
OTH,66,4192,4192,0,45,normal
SF,946,2225,2225,0,100,normal
S1,74,2830,2830,0.41,100,normal
SF,946,2515,2515,0,94,normal
SF,946,3521,3521,0,100,normal
SF,946,1525,1525,0,100,normal
SF,946,2222,2222,0,100,normal
SF,880,2201,2201,0,100,normal
SF,946,2228,2228,0,100,normal
OTH,66,2903,2903,0,49,normal
SF,946,1899,1899,0,100,normal
SF,946,4252,4252,0,73,normal
SF,946,2155,2155,0,98,normal
SF,946,3998,3998,0,95,normal
SF,946,1140,1140,0,100,normal
SF,1024,2725,2725,0,72,normal
SF,946,2012,2012,0,100,normal
OTH,66,2883,2883,0,45,normal
SF,946,4468,4468,0,55,normal
OTH,66,3848,3848,0,44,normal
OTH,66,3031,3031,0,58,normal
SF,946,2250,2250,0,100,normal
SF,946,3348,3348,0,96,normal
OTH,66,3393,3393,0,42,normal
OTH,66,4874,4874,0,57,normal
OTH,66,4042,4042,0,44,normal
SF,946,2062,2062,0,100,normal
SF,946,3916,3916,0,69,normal
SF,946,2157,2157,0,100,normal
SF,946,2853,2853,0,63,normal
OTH,66,6211,6211,0,52,normal
OTH,66,3146,3146,0,41,normal
S1,286,1611,1611,0.01,100,normal
SF,946,2026,2026,0,100,normal
OTH,66,3299,3299,0,36,normal
SF,946,2189,2189,0,41,normal
OTH,66,2953,2953,0,38,normal
SF,946,1827,1827,0,100,normal
SF,946,1931,1931,0,100,normal
SF,946,2050,2050,0,100,normal
SF,946,2130,2130,0,100,normal
OTH,66,3343,3343,0,49,normal
SF,1012,2040,2040,0,100,normal
OTH,66,2726,2726,0,42,normal
SF,946,1940,1940,0,100,normal
OTH,66,4974,4974,0,28,normal
SF,946,2390,2390,0,98,normal
OTH,66,3393,3393,0,52,normal
OTH,66,2830,2830,0,45,normal
SF,946,1851,1851,0,100,normal
SF,946,2071,2071,0,100,normal
SF,1078,1182,1182,0,100,normal
OTH,66,6119,6119,0,38,normal
SF,946,2044,2044,0,100,normal
OTH,66,3883,3883,0,70,normal
OTH,78,4238,4238,0,95,normal
OTH,66,4992,4992,0,40,normal
OTH,66,4886,4886,0,52,normal
S1,286,2736,2736,0.39,100,normal
OTH,66,3954,3954,0,58,normal
SF,1024,3299,3299,0,75,normal
SF,1120,2254,2254,0,100,normal
SF,880,2311,2311,0,100,normal
S3,880,3098,3098,0.44,100,normal
SF,946,1140,1140,0,100,normal
SF,946,1906,1906,0,92,normal
SF,880,2307,2307,0,100,normal
OTH,66,2133,2133,0,48,normal
SF,946,3889,3889,0,98,normal
OTH,78,5592,5592,0,75,normal
OTH,66,2925,2925,0,29,normal
OTH,146,2598,2598,0,69,normal
OTH,66,2016,2016,0,47,normal
SF,946,2358,2358,0,63,normal
OTH,66,3076,3076,0,43,normal
OTH,66,2506,2506,0,50,normal
SF,946,2282,2282,0,100,normal
OTH,78,5702,5702,0,45,normal
OTH,66,4954,4954,0,46,normal
SF,946,3207,3207,0,100,normal
SF,946,2386,2386,0,100,normal
SF,946,2367,2367,0,100,normal
SF,946,2989,2989,0,98,normal
OTH,66,5178,5178,0,58,normal
OTH,66,2719,2719,0,52,normal
OTH,66,5330,5330,0,86,normal
SF,946,2205,2205,0,100,normal
SF,946,3295,3295,0,71,normal
SF,880,2400,2400,0,85,normal
SF,946,592,592,0,100,normal
SF,946,2012,2012,0,100,normal
SF,1120,591,591,0,100,normal
OTH,66,3197,3197,0,49,normal
SF,946,2790,2790,0,98,normal
SF,946,795,795,0,100,normal
SF,946,2492,2492,0,100,normal
SF,946,1948,1948,0,100,normal
SF,946,3349,3349,0,100,normal
OTH,66,6272,6272,0,47,normal
OTH,66,3330,3330,0,44,normal
SF,946,3026,3026,0,68,normal
SF,1042,2321,2321,0,100,normal
SF,1120,2619,2619,0,100,normal
OTH,66,5859,5859,0,52,normal
SF,946,1834,1834,0,100,normal
OTH,66,4301,4301,0,51,normal
SF,946,1885,1885,0,100,normal
SF,734,3015,3015,0,47,normal
SF,946,2316,2316,0,100,normal
OTH,66,3615,3615,0,38,normal
OTH,66,3076,3076,0,43,normal
SF,946,1865,1865,0,94,normal
OTH,66,4913,4913,0,78,normal
OTH,66,4416,4416,0,43,normal
SF,946,4231,4231,0,95,normal
OTH,66,4746,4746,0,42,normal
SF,946,2531,2531,0,100,normal
OTH,66,5982,5982,0,32,normal
OTH,66,2864,2864,0,50,normal
SF,946,3539,3539,0,100,normal
S2,1024,3615,3615,0.5,100,normal
SF,946,1973,1973,0,100,normal
SF,946,2337,2337,0,78,normal
OTH,66,5109,5109,0,42,normal
OTH,66,3268,3268,0,35,normal
OTH,66,5784,5784,0,41,normal
SF,946,3428,3428,0,95,normal
SF,946,2778,2778,0,100,normal
S1,140,2986,2986,0.44,100,normal
OTH,66,4679,4679,0,32,normal
OTH,66,2999,2999,0,45,normal
SF,946,2285,2285,0,100,normal
SF,1024,2786,2786,0,89,normal
OTH,66,3358,3358,0,48,normal
SF,946,1479,1479,0,100,normal
OTH,66,2905,2905,0,49,normal
OTH,66,3850,3850,0,49,normal
OTH,66,2766,2766,0,47,normal
SF,1024,3017,3017,0,55,normal
OTH,66,3945,3945,0,18,normal
OTH,66,2142,2142,0,52,normal
SF,946,2021,2021,0,86,normal
OTH,66,4980,4980,0,33,normal
OTH,66,5076,5076,0,25,normal
SF,946,2533,2533,0,100,normal
OTH,66,4883,4883,0,48,normal
SF,946,2114,2114,0,100,normal
OTH,78,5993,5993,0,50,normal
SF,946,3098,3098,0,85,normal
OTH,66,5510,5510,0,100,normal
RSTR,286,3342,3342,0.47,100,normal
OTH,146,3316,3316,0,47,normal
SF,946,1548,1548,0,100,normal
OTH,66,3185,3185,0,43,normal
SF,946,1943,1943,0,100,normal
OTH,146,3535,3535,0,45,normal
OTH,66,4059,4059,0,37,normal
OTH,66,5084,5084,0,42,normal
OTH,66,4937,4937,0,59,normal
OTH,146,4073,4073,0,34,normal
SF,946,2413,2413,0,100,normal
SF,946,2251,2251,0,100,normal
SF,946,1926,1926,0,100,normal
OTH,66,5701,5701,0,31,normal
OTH,66,3261,3261,0,47,normal
OTH,66,3948,3948,0,68,normal
OTH,66,5147,5147,0,49,normal
SF,946,2139,2139,0,100,normal
SF,880,2043,2043,0,100,normal
SF,946,1950,1950,0,99,normal
SF,946,1953,1953,0,100,normal
SF,946,2249,2249,0,100,normal
SF,946,2003,2003,0,100,normal
OTH,66,5943,5943,0,52,normal
OTH,66,3758,3758,0,40,normal
S3,286,1757,1757,0.09,100,normal
OTH,66,2956,2956,0,42,normal
OTH,66,6323,6323,0,51,normal
OTH,66,5023,5023,0,46,normal
S2,352,2883,2883,0.42,100,normal
SF,946,1248,1248,0,100,normal
SF,946,3356,3356,0,100,normal
OTH,66,2477,2477,0,52,normal
SF,1024,2784,2784,0,89,normal
OTH,66,4441,4441,0,49,normal
OTH,66,2520,2520,0,48,normal
SF,946,1866,1866,0,100,normal
SF,946,1944,1944,0,100,normal
OTH,66,4742,4742,0,52,normal
SF,946,2210,2210,0,100,normal
SF,946,2141,2141,0,100,normal
OTH,66,3065,3065,0,40,normal
SF,946,2122,2122,0,100,normal
OTH,66,5910,5910,0,53,normal
SF,946,1144,1144,0,100,normal
SF,946,2119,2119,0,100,normal
SF,946,2323,2323,0,47,normal
SF,946,2750,2750,0,100,normal
OTH,66,3114,3114,0,83,normal
SF,946,3028,3028,0,100,normal
S1,286,1665,1665,0.05,100,normal
SF,946,2187,2187,0,100,normal
OTH,66,3069,3069,0,85,normal
OTH,66,3493,3493,0,48,normal
SF,946,1583,1583,0,100,normal
SF,946,2122,2122,0,100,normal
SF,946,2330,2330,0,100,normal
S1,140,2264,2264,0.26,100,normal
SF,880,2711,2711,0,78,normal
OTH,66,3383,3383,0,52,normal
SF,946,2179,2179,0,98,normal
SF,946,2943,2943,0,100,normal
SF,946,999,999,0,100,normal
OTH,146,3546,3546,0,52,normal
SF,1048,2034,2034,0,100,normal
RSTR,1086,1530,1530,0,90,normal
SF,1024,2780,2780,0,100,normal
SF,1024,2685,2685,0,100,normal
SF,946,2533,2533,0,100,normal
OTH,66,2789,2789,0,46,normal
SF,946,2321,2321,0,100,normal
SF,946,2167,2167,0,99,normal
SF,880,2080,2080,0,88,normal
